sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
1,0,0,0,0,3,15,46,44,4,7,6,16,162,215,44,16,22,1,4,1,72,1,3,3,219,47,3,219,13,3,343,278,22,1,146,4,40,3,13,36,38,37,22,112,4,23,68,35,17,35,3,4,4,1,5,12,44,1,260,4,17,13,29,70,50,5,366,1,1,219,125,70,32,44,342,22,8,45,53,18,1,15,6,3,238,10,208,83,33,1,48,4,51,14,18,112,264,25,5,278,129,36,30,42,175,5,332,16,3,11,52,4,1,24,3,238,105,101,4,1,48,75,201,63,16,34,7,6,33,269,59,6,59,7,42,52,338,78,16,57,26,8,3,19,4,1,197,8,1,179,44,13,1,179,328,7,6,84,1,297,2,14,1,315,170,18,1,1,167,6,23,1,4,31,99,111,17,1,24,93,217,1,72,15,65,6,1,96,371,4,27,180,113,13,1,48,166,105,18,163
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,5,60,19,140,23,60,10,16,16,3,21,61,207,26,271,346,3,266,35,2,5,1,35,1,19,23,16,1,122,2,1,373,6,2,1,373,6,2,1,6,314,32,3,2,3,157,252,19,229
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,376,347,10,15,7,33,2,11,9,347,1,377,2,1,85,1,15,232,20,43,7,84,71,3,208,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,56,74,29,11,68,8,29,112,24,8,32,3,163,30,2,83,1,4,10,6,3,163,2,2,55,40,22,3,312,37,5,2,1,170,42,213,18,163,112,163,137,176,5,53,5,46,1,2,53,6,1,4,1,15,45,21,182,23,8,1,200,32,2,373,10,390,381,43,314,13,3,154,315,267,8,245,1,1,6,13,218,294,3,4,2,154,112,175,13,4,373,16,110,2,122,7,29,1,7,14,8,290
1,0,0,0,0,0,0,0,0,0,1,4,6,3,19,9,152,69,18,18,160,108,299,52,31,1,8,9,168,149,5,383,21,127,7,12,69,322,1,1,24,17,23,37,16,9,214,1,237,19,6,3,136,4,2,93,9,117,1,274,120,1,116,175,5,100,22,1,1,6,9,117,12,16,1,2,9,246,1,4,1,1,6,3,125,3,338,293,1,67,6,73,3,4,222,2,2,64,1,8,5,22,8,27,18,1,18,1,274,9,168,3,4,2,37,1,6,5,62,372,17,33,1,77,9,102,30,152,94,10,2,24,23,4,1,11,7,12,3,116,19,9,61,1,230,49,7,12,2,57,38,5,124,73,210,2,33,1,77,8,10,156,39,26,101,48,146,8,149,5,124,11,9,4,1,230,16,16,9,103,2,83,41,31,250,7,2,9,83,33,1,8,1,159,31,1,125,3,5,60,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,15,6,1,137,39,6,56,122,9,292,34,382,5,389,35,2,19,181,9,340,11,34,47,1,126,8,10,15,9,57,38,5,60,1,108,34,7,181,281,39,6,340,18,7,9,209,23,41,5,17,9,292,213,285,311,47,79,3,119,329,1,103,25,69,78,119,17,10,43,128,23,79,7,18,88,9,346,1,35,10,17,10,29,9,143,9,340,34,164,73,92,9,292,34,61,76,78,78,48,35,339,8,5,10,19
0,3,83,2,12,370,8,216,1,298,338,41,4,1,5,13,2,35,5,5,26,3,304,41,4,1,8,4,3,11,148,20,8,2,6,23,36,18,11,82,22,142,2,1,5,109,379,44,23,32,123,8,62,317,18,62,30,9,202,18,31,12,8,3,278,3,224,316,57,23,17,1,16,16,3,4,35,1,4,2,9,62,2,36,29,221,31,248,298,8,109,19,5,12,22,2,1,15,7,57,25,69,3,8,1,8,281,146,17,50,8,7,14,3,190,1,4,2,1,4,3,100,1,22,1,3,1,226,9,2,9,45,14,31,190,9,80,20,118,37,3,191,3,30,2,38,3,278,38,1,12,278,8,12,1,1,174,29,4,1,4,135,1,8,304,56,7,14,269,4,83,71,94,9,57,3,7,61,26,3,93,2,57,26,5,383,4,49,14,3,218,5,2,16,89,16,127,17,68,8,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,251,5,355,28,31,4,283,31,1,197,58,162,306,42,3,2,5,1,4,40,151,8,3,1,5,40,2,25,164,40,5,1,23,87,7,12,23,34,8,117,21,47,236,78,41,1,369,4,1,122,1,122,6,186,5,256,7,17,2,82,3,59,2,25,338,1,6,54,32,18,355,2,170,260,129,27,8,3,64,217,8,13,27,84,42,3,154,141,16,135,1,15,192,20,11,54,1,369,4,1,185,2,96,4,1,377,6,43,23,141,246,6,43,336,5,190,18,203,84,39,6,3,261,6,269,18,2,39,12,52,375,377,31,29,216,11,12,51,10,129,272,96,4,1,58,9,7,14,31,1,58,17,7,296,16,33,8,33,3,37,37,15,13,52,32,3,54,185,2,52,93,9,198,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,9,128,106,255,29,4,1,2,386,212,300,2,31,33,9,47,5,1,72,212,2,10,29,149,6,64,5,16,73,16,5,96,74,107,9,367,1,226,1,72,231,5,26,43,3,4,1,72,15,2,89,7,6,63,39,24,3,154,54,141,150,17,8,7,6,43,196,348,343,4,19,11,16,29,54,136,1,15,6,183,312,1,66,136,7,68,67,2,18,231,80,20,114,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5,114,10,19,45,29,7,16,3,32,306,366,27,6,3,306,110,269,32,6,16,12,110,6,320,37,81,106,60,1,2,4,27,271,81,60,3,95,35,3,6,84,16,17,10,15,12,130,235,1,331,137,8,1,331,1,2,93,13,1,4,8,5,12,82,10,15,5,114,11,12,138,10,15,42,308,3,345,22,1,37,115,2,116,66,66,66,2,126,5,3,15,11,140,23,26,32,213,285,44,30,102,228,46,1
1,3,54,302,134,23,118,4,288,132,55,251,129,5,1,156,188,84,71,8,1,19,11,40,145,20,38,40,235,109,328,37,55,145,20,25,109,55,128,51,28,40,5,79,55,14,17,55,256,50,13,7,92,16,55,289,7,14,37,132,156,14,23,1,111,302,18,139,5,25,109,18,40,29,280,60,156,12,16,1,4,3,219,43,5,26,2,5,26,3,359,18,3,154,231,8,40,3,219,30,43,262,5,5,40,5,102,40,16,3,379,104,5,25,3,2,3,166,2,42,11,85,92,4,1,30,40,326,7,6,23,5,378,138,32,40,302,7,6,3,73,210,19,13,48,75,9,25,2,326,29,11,61,1,13,101,7,6,3,19,322,2,2,33,322,299,29,136,1,19,158,13,6,1,205,2,4,3,100,56,30,6,179,44,30,6,331,32,233,11,4,186,2,3,263,4,8,96,4,158,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,43,16,54,16,1,252,45,23,119,4,283,1,98,13,40,2,2,1,15,14,97,92,1,5,60,48,4,81,60,3,178,48,4,40,10,58,9,84,38,16,1,264,5,16,1,4,1,15,14,3,1,15,6,73,322,169,131,21,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,209,3,3,12,14,5,114,10,15,8,2,51,9,189,41,4,7,14,1,8,1,19,1,19,6,5,4,1,53,6,56,84,1,19,145,20,82,44,164,86,74,11,24,84,8,10,9,77,30,70,2,254,6,7,179,44,331,8,11,1,19,6,2,33,8,1,4,1,3,214,23,11,10,6,66,17,18,7,5,26,3,318,19,6,140,5,26
0,1,74,10,15,6,5,242,123,1,4,7,6,246,5,7,6,394,2,23,8,3,37,66,7,12,141,4,85,324,7,12,43,394,56,9,25,5,124,7,7,35,1,5,1,153,39,6,48,75,171,4,10,15,322,131,18,1,122,6,1,1,126,6,4,1,123,1,142,31,88,9,168,104,141,285,2,37,7,251,22,1,257,24,257,50,45,31,33,2,24,7,12,43,394,22,161,35,1,239,281,9,80,20,386,1,239,35,1,5,26,5,1,34,53,22,1,236,1,1,84,16,1,4,1,225,16,1,8,391,41,106,106,124,241,17,82,36,34,156,73,25,12,35,29,4,40,2,1,343,387,4,1,15,133,38,2,25,151,46,1,165,131,131,1,64,6,11,7,184,46,1,4,11,8,11,7,14,18,1,5,77,316,8,1,17,23,124,20,41,9,46,310,18,10,15,8,3,9,229,129
1,6,17,68,18,39,6,36,4,1,22,65,10,6,342,8,8,1,2,7,42,373,11,1,122,3,238,48,75,149,9,276,11,41,45,21,10,16,7,52,4,1,122,4,1,15,65,6,10,6,236,54,4,2,1,24,18,1,96,212,73,7,8,2,41,4,16,1,91,3,2,27,316,8,2,41,4,3,167,4,3,3,3,18,3,286,34,130,155,3,4,2,65,88,5,292,11,1,170,3,4,4,1,218,5,31,17,51,12,147,22,280,10,88,4,1,282,4,34,5,190,22,1,98,8,3,312,11,3,3,115,12,165,1,68,8,10,370,1,48,2,53,6,5,362,2,2,3,4,74,166,23,33,11,5,383,51,12,147,22,1,230,4,10,42,170,12,2,3,223,4,17,9,22,139,92,9,76,165,5,83,9,168,10,3,171,18,127,149,78,5,7,5,8,2,9,340,18,48,38,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,81,33,102,56,29,134,7,38,1,104,36,4,10,4,341,169,9,14,183,325,5,10,90,14,9,8,1,72,9,145,20,118,7,14,325,2,108,95,231,9,14,7,317,5,114,188,88,2,62,328,68,5,143,66,126,2,3,4,286,4,1,91,1,122,14,5,1,2,1,82,50,2,2,59,8,3,385,10,385,156,25,69,5,26,330,2,17,81,189,1,18,234,126,2,108,81,20,5,114,7,2,41,2,1,65,6,59,54,281,7,6,11,9,10,16,9,25,367,37,116,4,10,17,25,9,37,5,77,23,5,114,133,188,88,2,62,328,128,118,11,1,2,70,236,17,16,54,16,7,275
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,205,98,8,1,95,8,3,108,104,97,3,116,32,1,4,1,30,44,51,24,1,108,34,143,41,114,18,1,110,4,1,30,38,3,28,326,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,14,29,4,1,111,9,25,121,94,43,1,74,243,9,14,4,10,15,32,133,22,272,7,354,146,5,88,38,3,123,9,25,106,69,48,32,3,15,75,32,10,29,108,1,15,14,123,9,174,103,23,18,46,300,56,15,42,121,88,11,85,173,9,14,31,1,58,4,1,15,2,25,23,94,7,225,17,209,9,47,143,3,5,37,11,9,47,114,7,9,172,5,45,262,21,60,10,15,13,83,130,21,61,23,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,15,39,70,52,4,1,15,11,70,141,1,4,1,6,5,359,100,22,1,9,380,112,24,1,4,107,11,9,118,224,186,114,31,7,14,36,33,179,15,7,6,282,4,29,4,139,107,21,25,22,8,1,146,2,142,50,161,127,2,89,5,49,133,9,118,11,2,24,3,54,2,57,38,5,60,83,8,3,15,13,3,54,67,2,122,99,43,282,4,3,268,15,10,6,11,15,34,57,98,22,203,9,209,11,9,145,20,60,10,15,8,1,9,57,25,69,17,9,380,11,12,138,9,145,20,60,7,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,36,16,3,8,159,215,2,50,13,3,115,219,269,32,2,1,24,303,105,186,18,10,4,295,8,40,7,290,5,274,18,1,258,17,10,221,25,32,7,4,133,280,25,41,8,1,6,2,1,25,376,56,240,35
1,1,287,2,81,35,1,39,6,3,178,4,337,3,8,10,15,17,337,14,3,178,106,69,59,78,3,16,18,3,115,2,1,61,34,76,240,9,10,15,7,14,64,210,8,52,1,15,6,8,52,1,226,144,56,85,134,10,15,131,8,1,96,355,85,17,7,39,24,52,5,26,149,1,15,106,17,5,36,4,51,213,285,14,38,18,3,154,9,25,174,77,30,25,71,5,9,152,77,59,78,38,33,112,91,9,118,3,178,4,77,273,80,20,102,44,47,20,4,1,11,47,8,1,159,4,213,285,2,90,7,47,26,17,7,12,39,23,31,33,51,88,14,12,31,1,16,55,1,11,47,37,16,355,2,16,101,118,11,156,26,7,14,73,210,2,59,318,9,168,223,106,69,396,3,178,89,7,6,8,10,6,3,15,5,49,29,3,229,54,7,12,2,43,9,214,124,7,41,4,171
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,252,2,192,20,38,139,74,66,19,3,5,3,151,2,42,31,285,28,6,54,3,268,8,1,12,13,40,49,53,14,129,3,35,1,6,16,3,5,76,3,314,1,85,28,221,5,27,46,40,2,368,10,5,1,55,22,2,89,55,275,8,1,4,40,2,34,50,254,16,28,40,28,3,268,30,253,43,38,40,79,21,292,8,6,3,54,15,5,60,127,2,89,17,34,198,92,5,249,50,13,344,107,2,260,9,198,7,171
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,4,1,24,32,4,1,12,8,355,12,13,184,60,4,1,4,1,390,174,17,2,399,123,35,1,10,253,38,7,231,4,1,122,235,133,5,79,13,79,8,6,1,216,1,2,1,4,36,4,60,96,4,65,1,49,55,2,3,268,334,8,19,70,23,12,163,6,16,16,132,165,8,1,50,8,1,4,1,18,139,30,280,118,47,20,2,70,68,18,53,41,53,177,240,3,154,160,254,8,297,196,334,11,42,86,1,4,113,4,1,135,8,3,32,16,3,5,1,4,2,1,4,33,4,31,1,58,256,10,29,4,3,282,313,31,1,4,131,2,346
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,61,262,38,44,10,22,230,65,9,68,102,92,4,62,6,3,19,8,62,11,9,57,23,68,155,17,174,346,169,1,222,11,6,17,6,68,8,4,1,19,116,5,88,166,8,27,264,258,58,9,124,11,10,6,3,54,205,19,3,54,3,44,241,4,11,7,6,273,8,1,263,4,184,7,6,48,38,3,166,23,44,13,93,2,7,22,2,78,38,12,2,1,234,113,24,338,8,193,161,263,17,193,5,8,3,34,234,8,125,3,38,80,20,26,32,12,22,1,146,7,6,48,2,75,11,166,12,35,1,68,29,8,1,158,11,9,102,4,6,5,304,258,22,63,8,11,7,6,135,93,7,2,44,57,82,7,230
1,134,25,52,54,184,147,18,7,11,1,72,19,128,23,25,2,7,12,135,217,5,114,37,96,4,118,10,19,6,5,1,333,9,309,135,198,7,225,9,80,20,51,339,118,9,7,63,166,9,6,119,2,9,11,333,105,1,72,231,4,10,15,6,269,18,3,144,13,3,8,3,7,84,1,110,269,32,9,80,20,60,211,4,10,55,148,20,291,5,82,11,101,113,44,248,9,46,123,149,8,10,42,3,278,11,6,313,37,1,19,189,18,235,40,8,7,2,55,253,93,49,1,205,7,47,76,2,1,315,267,24,54,9,84,1,4,8,10,19,1,72,29,56,2,56,12,8,188,39,24,4,2,39,6,29,144,13,3,199,41,4,5,3,65,14,5,88,1,6,65,192,20,5,3,199,38,88,324,10,19,6,3,178,48,45,11,242,7,12,43,80,20,7,5,359,50,5,1,72,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,209,3,2,9,25,69,336,5,143,33,4,27,113,10,6,29,9,128,23,25,17,9,367,7,22,15,2,14,59,9,102,28,14,3,13,116,123,27,17,1,126,14,16,66,16,1,206,14,63,66,2,14,193,1,129,258,245,2,7,14,90,116,39,14,22,258,245,1,95,4,83,17,1,4,1,19,14,37,11,1,4,1,12,57,3,5,1,5,176,2,68,5,1,11,7,97,7,317,5,241,356,46,1,19,1,362,150,70,1,68,136,75,12,126,14,12,55,189,119,254,8,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,3,46,3,219,6,108,55,6,81,89,60,1,8,1,11,26,102,11,28,14,105,2,11,27,323,87,28,6,28,47,5,17,23,16,332,160,120,81,60,12,5,35,2,3,163,115,30,7,391,41,6,1,4,40,374,1,19,6,3,116,22,1,1,67,251,33,1,21,7,5,17,7,6,37,269,32,36,185,246,2,11,21,47,20,17,76,50,8,1,217,42,69,94,22,258,5,119,2,55,2,24,32,3,4,110,137,8,3,2,11,61,2,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,6,3,15,11,5,26,3,15,92,1,91,24,325,18,17,4,83,24,43,3,4,140,23,246,10,15,65,6,3,4,19,77,30,10,15,54,17,35,33,1,77,22,149,52,24,43,2,80,20,114,107,37,34,118,11,109,66,15,6,54,1,137,2,1,15,9,118,11,101,77,24,147,5,26,92,10,15,5,82,142,38,1,15,49,7,6,43,1,307,15,46,11,9,25,121,94,9,340,11,77,61,1,170,35,38,10,63,82,10,15,141,44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,152,68,94,10,19,298,49,7,14,22,272,17,9,47,135,386,7,160,254,37,11,221,124,133,46,7,9,227,7,14,36,142,86,2,1,7,47,25,86,100,1,64,5,90,104,54,44,66,31,47,324,82,21,1,4,1,390,44,21,61,26,32,1,285,2,63,254,22,86,45,21,182,54,31,7,10,6,257,8,3,285,8,17,7,103,26,1,247,110,6,66,31,8,254,100,65,33,8,3,22,3,9,221,9,14,32,1,259,7,14,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,38,5,102,45,1,272,167,61,121,26,22,230,8,1,2,6,1,239,22,39,14,68,29,167,4,4,10,2,140,25,22,5,31,248,290,44,63,167,8,1,163,351,8,1,167,14,84,8,3,272,167,261,65,149,8,1,13,373,13,1,9,142,5,109,35,272,22,1,21,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,227,7,14,29,4,1,111,9,25,94,8,3,132,9,16,166,9,57,43,172,262,5,12,129,4,1,91,14,397,7,14,125,3,73,210,15,11,21,70,49,37,2,37,62,68,14,8,52,150,7,38,262,13,3,345,330,14,7,2,7,14,6,31,248,8,62,2,28,14,8,1,187,16,397,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,249,35,1,5,49,1,187,10,15,6,3,7,12,2,99,6,211,5,198,242,1,7,6,11,1,15,14,23,2,11,30,57,254,177,13,22,1,167,71,3,2,4,51,28,6,336,5,1,4,1,15,6,7,12,390,381,7,22,201,267,5,381,17,135,3,11,10,14,29,4,27,107,2,9,87,7,12,29,4,62,205,107,2,207,61,26,10,6,62,15,2,42,69,121,225,9,72,3,54,154,160,361,73,9,244,234,2,230,171,171
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,168,23,3,4,107,17,10,14,54,9,14,1,96,136,9,152,121,94,8,62,100,397,141,2,304,4,372,1,6,16,6,1,392,2,2,24,37,2,240,21,64,118,34,182,3,349,1,107,21,179,200,2,148,20,321,130,21,47,20,142,200,47,21,5,83,63,1,116,43,131,372,10,42,86,1,4,29,4,62,121,3
