sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,6,1,68,4,304,65,5,128,16,3,4,5,1,12,169,387,1,68,4,293,9,151,106,93,1,251,333,9,129,188,76,5,60,10,4,9,388,1,297,35,1,12,169,65,70,106,16,2,5,114,16,1,8,6,1,67,280,8,10,341,17,27,8,31,248,8,1,333,9,204,1,4,67,5,82,10,52,51,345,8,64,48,51,24,34,334,5,13,3,8,7,12,11,108,1,238,8,351,41,66,46,72,5,1,4,1,334,5,1,4,351,23,5,351,37,19,72,5,13,38,1,224,220,2,338,38,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1,68,6,54,2,51,9,4,62,228,193,1,366,14,193,1,1,238,19,9,57,26,58,8,111,228,4,1,19,202,18,1,9,57,84,1,8,5,2,10,19,102,3,311,15,2,13,1,9,47,279,7,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,3,311,171,7,14,64,10,33,1,7,31,3,59,49,71,358,38,2,24,33,1,4,24,3,13,94,2,1,4,6,3,11,77,4,33,57,343,100,47,67,108,1,4,1,35,6,5,26,3,311,105,9,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,52,4,1,113,137,1,159,42,120,1,4,1,3,238,152,4,2,95,49,3,352,183,332,2,5,28,6,301,27,4,17,49,1,24,123,28,329,240,27,2,250,50,27,29,32,29,12,188,6,63,32,27,4,282,17,84,32,41,11,55,72,197,8,27,2,28,134,23,17,5,335,148,5,143,1,158,4,3,122,27,24,33,123,1,144,33,27,10,6,1,247,277,138,10,15,157,5,305,17,23,1,67,29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,271,1,15,9,25,120,93,7,2,223,50,50,17,7,250,75,11,1,6,36,251,117,68,133,80,81,20,60,11,353,11,88,339,11,39,6,117,41,39,11,96,77,30,117,233,74,47,178,154,53,2,11,125,3,164,22,100,133,9,291,80,33,140,25,47,26,32,1,77,11,63,3,125,3,267,16,11,28,140,25,384,36,1,19,6,323,2,9,339,80,61,26,299,48,110,35,249,8,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,36,15,16,3,30,50,13,3,78,4,7,6,1,2,1,38,7,6,5,164,1,18,17,108,168,10,19,3,155,261,7,42,22,88,1,68,4,6,73,5,101,5,173,2,18,1,68,134,73,3,115,3,58,267,6,8,40,71,187,1,372,4,1,185,6
0,4,12,54,252,2,8,10,55,42,69,4,139,1,15,16,73,16,1,273,72,8,7,1,152,91,20,33,11,2,9,306,30,14,30,9,16,167,40,148,5,129,376,230,7,102,26,11,9,169,67,17,9,204,56,8,40,274,1,224,124,172,231,49,40,55,72,50,45,20,40,11,9,57,25,106,11,39,14,111,8,40,55,63,344,40,55,10,371,113,92,55,72,7,13,40,67,344,135,45,21,151,256,13,1,21,57,60,11,285,82,56,8,12,159,181,7,5,88,38,39,14,86,105,78,148,22,202,33,46,6,44,23,2,76,145,240,2,86,105,219,5,76,5,11,7,6,230,5,13,1,17,89,182,51,192,20,45,21,25,256,1,21,61,38,11,119,75,1,15,9,57,114,7,43,92,7,6,1,5,13,1,4,44,23,7,12,7,156,23,21,17,7,61,76,21,52,4,1,86,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79,76,13,4,49,1,173,47,20,82,27,50,5,1,251,44,5,7,45,7,12,1,251,8,36,11,12,45,257,8,1,44,293,7,47,178,8,1,336,257,58,7,102,178,13,1,12,45,67,39,72,69,300,392,4,1,2,2,300,48,4,12,7,43,50,104,3,236,167,58,98,197,6,329,9,28,12,300,105,186,5,190,29,4,1,17,48,28,12,125,36,347,11,8,4,33,27,5,26,43,197,27,4,126,263,33,1,59,4,282,28,140,25,269,1,56,8,234,3,32,275,80,72,3,17,347,18,1,36,37,13,56,1,4,2,65,9,306,8,4,1,2,211,1,94,366,72,5,26,176,37,1,238,136,50,3,2,2,9,189,58,13,1,393,2,14,49,7,42,23,206,8,10,341,188,5,2,376,16,1,342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1,4,36,30,108,3,392,89,5,287,22,27,5,161,4,1,183,11,87,11,163,2,27,210,183,4,282,7,12,50,5,5,143,3,86,5,396,1,245,125,3,350,390,389,15,1,126,12,2,1,121,192,20,78,119,8,3,3,30,86,105,78,3,342,4,342,2,21,25,10,19,8,3,23,63,326,131,59,396,5,60,90,73,6,6,207,54,18,52,20,3,2,55,147,20,149,13,3,144,84,272,293,7,102,26,3,62,213
0,2,31,338,39,6,29,214,49,1,115,52,35,3,2,21,47,60,1,11,34,31,197,215,176,3,11,6,34,1,328,5,195,1,4,36,17,28,6,329,314,8,10,144,89,49,28,6,145,50,1,1,6,2,49,7,263,1,220,31,1,4,1,1,250,35,40,23,1,86,7,57,142,45,55,14,262,50,3,175,42,3,386,11,9,169,23,148,108,87,9,148,108,7,51,11,6,181,1,136,9,25,120,2,9,114,112,66,107,16,3,1,214,46,10,6,11,21,47,383,11,249,8,1,398,341,4,10,19,223,11,7,14,37,66,291,7,44,23,5,1,372,4,1,10,6,54,1,126,66,1,63,66,112,91,318,72,44,11,5,4,53,280,283,112,24,11,38,5,166,22,131,280,9,118,9,310,82,3,15,46,11,4,1,11,166,22,131,280,11,57,26,48,75,1,115,2,1,19,57,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,163,15,24,301,1,4,180,3,219,186,59,31,65,101,160,171,3,165,4,290,7,199,101,48,25,229,89,17,33,4,10,5,112,295,163,5,364,82,7,162,22,53,244,16,34,1,180,336,184,335,2,48,13,5,166,32,202,111,93,2,3,186,115,1,10,6,375,8,222,45,7,235,20,18,12,109,104,125,3,163,220,30,161,144,8,65,55,2,1,30,269,1,201,394,10,57,26,3,1,67,74,54,136,9,25,5,124,46,10,19,6,52,4,1,15,24,206,8,375,23,3,18,88,17,23,18,338,1,372,43,8,37,1,155,156,175,143,377,8,7,2,154,1,91,128,29,108,1,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,62,256,1,2,369,1,2,70,58,2,5,130,10,15,66,80,223,3,15,13,137,11,57,25,69,3,278,17,305,308,71,4,33,1,2,24,5,1,215,4,1,15,41,18,1,71,309,309,304,99,46,96,219,2,49,7,364,5,7,1,70,58,317,5,7,157,92,7,35,29,68,5,197,8,1,91,122,23,58,49,7,360,5,278,1,2,102,26,77,8,17,249,363,5,26,29,44,1,74,45,131,3,358,30,107,89,130,18,7,17,80,23,96,4,21,100,21,76,145,56,29,157,11
1,3,349,11,42,69,399,32,40,378,81,229,27,325,12,359,12,378,6,3,30,42,13,1,2,6,13,27,183,42,3,55,399,40,5,2,8,12,6,36,268,30,5,33,17,40,81,274,55,338,40,17,23,4,40,2,27,96,332,31,71,17,16,2,24,32,51,38,1,71,4,117,49,4,40,221,354,13,2,2,53,201,393,5,40,18,2,5,40,303,12,113,2,1,207,5,374,1,239,2,1,216,11,40,378,35,40,154,3,165,4,2,1,4,48,8,3,4,1,216,75,95,4,157,8,3,1,258,167,6,16,12,5,6,1,19,6,8,2,2,52,340,13,32,2,32,1,32,173,1,386,35,2,8,5,1,68,22,1,285,28,205,36,64,46,1,2,4,216,1,185,6,1,24,163,2,17,34,24,32,1,137,8,1,10,6,3,178,13,3,2,140,143,3,78,288,75,7,42,5,10
1,26,63,133,21,24,21,24,133,45,21,81,20,25,1,281,4,264,4,377,10,19,11,12,29,136,17,81,20,195,7,3,66,92,21,118,7,12,17,192,20,5,26,6,36,4,232,51,7,5,26,2,51,7,8,104,9,78,48,353,2,78,48,31,10,19,75,9,79,31,95,74,141,110,41,1,113,8,27,185,8,10,27,71,162,19,18,65,28,14,18,36,18,113,71,16,6,376,395,8,52,86,2,52,4,27,58,120,70,287,8,10,19,6,1,113,347,179,127,8,36,267,6,8,3,187,14,185,2,6,33,4,1,24,141,8,53,244,86,17,10,6,29,4,12,362,50,39,13,27,362,8,12,2,45,21,24,3,17,25,10,19,21,381,5,7,6,21,180,2,60,10,17,43,380,5,71,2,283,25,3,44,133,10,6,3,94,19,17,7,6,58,2,9,279,104,8,44,36,4,171
1,31,1,4,1,19,9,54,18,87,17,49,3,147,20,174,29,245,28,85,2,250,145,22,1,254,49,28,364,272,5,28,41,27,49,28,47,20,190,1,6,28,72,125,162,2,1,74,81,20,64,87,3,242,4,16,28,41,4,1,1,19,2,7,263,12,8,3,202,85,3,1,137,24,12,6,29,4,1,113,4,99,59,1,67,136,9,81,20,38,46,1,19,6,1,258,9,63,38,1,109,4,2,6,58,54,8,1,19,34,102,25,206,3,116,48,5,8,40,1,258,6,3,116,105,132,39,6,11,61,13,1,91,108,1,19,12,359,50,33,1,3,242,105,6,5,117,2,28,384,20,130,5,84,27,6,316,37,31,248,1,6,73,9,388,8,352,39,12,207,3,5,253,50,8,3,116,7,1,19,3,116,17,16,7,7,12,135,29,4,1,113,2,95,107,46,9,47,118,4,172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,350,107,9,120,204,8,62,100,9,47,20,291,39,24,30,82,112,4,107,10,15,6,3,5,210,126,56,9,20,7,12,302,4,81,20,120,114,10,15,21,310,226,38,24,104,5,396,35,1,4,168,10,15,45,21,63,170,5,354,81,20,114,7,39,24,58,54,210,107,10,15,147,20,105,17,9,5,45,9,170,5,62
0,14,32,1,96,34,5,304,8,8,5,3,15,9,1,67,86,18,112,96,2,4,1,5,178,8,3,354,217,57,26,154,3,165,71,128,1,1,294,290,35,1,12,5,1,12,2,42,3,4,109,5,1,121,4,1,247,109,1,273,50,1,4,1,348,214,4,1,202,11,302,1,4,3,15,6,14,23,2,5,33,28,14,23,5,130,314,13,12,129,23,82,129,23,117,44,82,40,102,23,130,32,1,14,23,108,1,74,86,166,161,109,14,330,196,68,45,34,5,82,3,15,64,45,21,5,26,32,112,17,81,20,145,85,1,128,1,4,12,94,2,91,43,5,51,40,25,174,5,117,45,21,20,256,1,21,384,20,374,1,19,63,45,21,25,256,1,21,61,26,11,104,287,9,208,125,3,9,72,5,60,1,15,302,73,10,14,148,5,26,1,373,2,135,18,7,221,60,7,61,7
0,49,28,31,40,257,188,1,6,16,2,40,312,24,234,3,116,1,2,1,24,154,2,16,3,250,145,5,332,5,257,87,50,22,3,13,5,76,87,41,4,27,17,7,250,16,1,38,2,5,233,234,3,2,12,201,123,1,155,2,30,8,233,74,2,41,47,7,85,133,48,73,30,1,10,19,6,37,350,11,95,61,7,41,4,1,228,108,1,71,231,1,209,6,2,350,105,89,182,3,58,2,267,16,73,6,23,78,119,17,30,102,142,54,13,1,55,42,5,105,3,390,13,27,2,289,187,16,12,1,67,185,30,6,111,54,6,17,55,221,49,55,252,145,31,10,29,1,2,341,24,89,105,39,6,29,8,11,1,91,61,53,17,61,53,13,1,4,51,34,24,375,11,147,20,396,1,19,35,81,20,26,350,19,2,79,23,44,10,9,208,1,358,22,18,168,10,136,274,1,153
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,357,6,105,2,18,53,183,37,34,50,53,2,2,145,5,3,38,1,29,31,16,3,371,34,124,21,47,23,130,349,182,17,10,6,36,349,13,51,31,71,199,38,3,226,254,1,199,5,26,48,38,1,77,8,385,50,2,252,13,1,4,3,155,10,134,23,335,1,183,35,166,2,166,8,1,80,143,11,34,25,5,26,5,143,1,2,23,383,237,274,34,76,16,1,47,1,163,396,27,44,61,53,12,255,27,40,8,7,10,19,6,48,75,95,16,7,14,269,13,34,102,23,25,119,137,2,14,36,6,11,34,319,157,103,51,6,171,1,91,143,41,275,4,3,41,4,1,108,1,222,10,97,18,270,15,6,54,18,3,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,41,5,26,12,16,3,22,1,162,259,4,282,28,52,48,110,2,22,274,28,7,12,3,28,146,20,130,41,13,27,267,8,1,66,2,1,340,42,206,37,101,119,110,9,169,135,23,278,87,5,79,10,29,1,6,376,6,3,30,12,322,5,79,48,75,1,28,12,69,398,28,72,36,18,3,19,22,37,96,8,2,227,186,22,27,55,12,23,3,63,66,2,34,81,20,170,5,255,40,8,1,37,34,195,40,5,31,59,9,337,6,39,237,41,39,30,147,20,60,3,1,297,5,42,3,1,163,2,138,6,111,149,6,88,149,189,29,1,62,32,81,8,1,14,18,113,17,5,117,2,79,25,52,141,240,2,16,12,2,16,27,84,76,3,155,17,7,12,23,211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,29,5,60,29,48,59,55,47,17,147,20,76,3,8,10,1,6,36,4,221,25,174,35,3,92,1,15,6,5,1,341,82,142,39,12,3,63,17,56,74,266,326,10,15,6,66,17,23,37,1,57,79,73,23,5,7,22,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,276,26,17,10,15,42,8,7,12,8,193,33,351,2,135,73,9,25,56,138,255,53,22,10,15,65,72,193,56,166,1,159,11,12,52,281,4,283,7,14,346,22,1,222,11,197,15,10,13,65,14,16,73,67,228,193,72,8,2,48,75,232,107,72,3,177,4,38,39,70,1,33,123,1,357,270,2,46,15,9,213,124,7,12,2,376,345,7,102,26,119,63,64,45,7,42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,1,98,17,174,22,76,52,217,8,7,7,22,2,22,21,25,3,94,2,7,102,26,3,238,177,48,6,94,2,16,3,11,140,8,1,28,329,8,76,13,1,34,156,25,44,74,41,1,137,8,1,165,24,58,54,2,1,4,79,5,26,3,116,105,41,4,264,16,5,51,6,148,22,17,10,174,22,21,25,3,94,149,2,39,47,26,3,238,152,5,13,3,177,4,152,91,2,2,33,4,45,34,102,82,3,165,22,3,89,21,140,26,5,82,29,22,112,2,307
1,27,152,17,5,174,41,13,52,4,1,21,61,120,12,4,266,232,2,6,1,239,217,22,259,2,35,1,5,1,11,6,213,3,158,38,387,84,5,27,395,4,125,16,1,3,8,27,13,36,9,226,1,159,4,19,6,78,392,35,27,61,22,2,22,2,22,13,161,4,27,341,213,27,173,12,3,50,1,4,111,19,375,13,1,11,6,100,22,1,8,33,1,4,3,123,3,8,3,17,9,21,138,129,1,162,142,37,9,310,383,21,138,92,100,8,99,23,33,2,12,56,39,24,52,30,221,1,4,100,8,5,53,86,154,8,11,57,23,292,41,4,290,31,3,284,18,315,285,12,341,4,1,190,1,67,9,25,13,10,19,6,11,39,14,106,3,97,174,22,174,22,174,22,198,11,97,4,1,309,154,90,317,102,7,26,5,7,50,3,2,5,10,94,115,28,21,103,11,28,129
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,320,209,302,4,272,1,42,3,29,115,294,22,3,4,2,297,41,320,315,266,34,1,32,1,128,1,1,67,136,14,36,289,144,365,29,4,1,54,50,218,13,2,29,9,10,15,17,171,21,114,7,82,278,21,180,8,18,3,54,9,279,10,15,5,77,30,47,114,3,15,2,23,164,7,37,9,47,23,8,62,179,118,11,10,15,14,97,18,77,5,164,7,188,45,21,47,114,7,2,145,2,43,343,9,63,118,21,47,343,10,15,8,1,86,7,14,5,26,58,271,37,76,52,2,3,342,2,25,3,218,336,13,52,332,2,10,15,7,52,85,62,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,7,12,23,7,12,117,12,1,1,31,2,1,9,47,130,22,2,22,10,15,42,69,214,4,62,183,12,229,9,14,3,2,62,285,50,13,7,105,1,1,114,14,207,62,12,386,8,2,1,98,314,13,1,141,12,42,3,155,94,105,9,279,10,15,2,21,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,168,163,2,306,7,5,26,3,2,321,4,1,9,118,11,3,4,10,1,57,26,229,101,77,24,23,13,1,2,32,1,7,6,36,68,4,3,2,77,16,3,4,1,1,95,4,1,19,95,4,1,129,23,88,78,14,1,4,163,16,29,11,72,85,28,72,69,5,26,12,16,1,293,9,374,1,18,10,121,386,7,1,11,27,8,10,24,222,49,8,232,2,1,4,1,2,11,28,72,69,5,1,129,23,1,260,28,83,32,1,215,6,18,92,22,7,36,4,305,11,375,5,2,11,163,38,14,36,4,44,23,21,291,10,44,23,43,103,11,1,19,134,23,51,329
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,1,4,3,4,1,2,224,31,1,19,10,19,72,62,3,116,132,145,49,9,36,46,7,8,194,31,1,59,17,230,105,9,204,7,22,1,2,5,7,41,33,9,47,124,6,11,9,14,49,1,258,5,10,6,29,4,1,95,340,2,110,11,9,25,93,8,52,59,1,126,2,246,70,2,230,6,41,18,21,8,10,19,2,175,205,21,118,133,11,3,4,110,79,1,1,366,6,2,293,10,209,6,23,5,1,91,24,58,2,7,12,29,4,139,110,11,3,348,2,1,48,21,60,7,1,48,184,21,7,12,3,58,2,19,23,278,49,44,122,7,12,182,17,3,221,60,18,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,3,141,15,9,63,7,2,57,124,5,114,7,2,343,7,61,14,141,2,43,3,198,30,189,32,117,7,14,5,60,87,18,262,2,26,37,2,16,5,51,5,79,44,124,7,14,94,28,14,94,141,16,14,119,75,9,40,5,26,16,73,9,223,39,70,8,1,15,122,61,189,1,28,14,253,28,102,104,3,54,198,2,135,66,1,258,14,2,2,7,14,94,9,25,93,7,261,2,57,114,7,182,3,141,15,133,21,81,20,60,3,177,4,7,72,1,186,59,226,13,3,152,142
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,20,25,5,10,15,10,6,29,4,1,9,25,120,93,6,48,75,2,1,15,6,29,4,1,95,4,1,6,56,48,22,10,80,43,25,10,265,2,296,5,380,29,4,1,2,95,21,43,25,5,117,10,9,310,106,7,12,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,151,69,168,10,15,32,5,143,3,236,2,194,68,201,1,68,386,235,20,54,31,33,1,190,4,1,137,20,111,119,4,282,14,39,201,28,235,20,211,5,82,10,15,2,194,9,151,256,11,10,15,14,346,22,1,4,201,18,88,9,146,20,60,7,13,1,8,80,15,5,2,25,3,54,59,23,5,305,59,2,305,85,9,43,47,20,374,90,7,102,76,125,3,212,13,36,4,172,37,7,12,1,281,4,15,21,140,200,92,39,6,230,5,8,7,21,61,43,131,59,45,21,38,15,13,2,264,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,88,10,6,1,313,19,9,25,120,72,1,5,114,9,1,19,36,5,62,16,73,16,62,30,232,25,35,88,2,168,10,19,9,25,201,5,60,51,7,42,62,2,62,5,51,3,4,2,81,20,76,88,46,1,126,262,88,174,145,253,6,9,208,5,195,10,19,1,71,309,149,31,2,9,151,18,4,110,101,4,83,17,10,6,37,66,9,47,20,64,291,7,262,175,360,50,13,1,2,223,7,14,4,3,19,262,175,256,1,209,2,5,1,19,262,256,1,209,2,18,7,262,204,1,19,2,23,5,255,7,22,3,5,18,112,24,1,9,170,5,23,1,46,11,8,1,2,73,21,103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,59,115,324,1,28,47,85,111,2,111,136,18,1,179,27,87,50,8,3,212,8,65,262,363,42,257,3,5,53,244,5,1,127,1,329,234,5,26,1,249,8,1,1,74,6,135,8,1,2,1,9,9,3,24,18,1,15,6,6,3,218,347,2,42,206,78,119,13,48,17,149,28,6,13,3,209,2,236,355
