review,sentiment,text_pos
this film is pretty poor the acting is abysmal and completely forced furthermore by shooting the film as a docudrama doesn t necessarily make it more believable you can t get out of it that easily mr dir don t let my comments mislead you however as i would recommend you watch this film as it does shed some light on the psychology or non existent psychology behind the perpetrators of such crimes however the climax of the film is absolutely rubbish there is no other way to put it it pure and simply fails to capture any sense of atmosphere what takes place does not translate to me any feelings of desperation panic fear or dread that one would surely experience in such terrifying circumstances no instead it leaves you with jaw dropping was that it spilling from your tongue and by no means are you haunted by these boys actions rather you just feel embarrassed for yet another film that started with potential but ended up falling flat on its face at the most crucial point zero day indeed zzzzzzzzzzzzz,0,DT-NN-VBZ-JJ-JJ-DT-NN-VBZ-JJ-CC-RB-VBN-RB-IN-VBG-DT-NN-IN-DT-NN-NN-VBP-RB-VB-PRP-RBR-JJ-PRP-MD-VB-VB-IN-IN-PRP-WDT-RB-VBZ-JJ-NN-NN-VB-PRP$-NNS-VBP-PRP-RB-IN-NN-MD-VB-PRP-VB-DT-NN-IN-PRP-VBZ-VBD-DT-NN-IN-DT-NN-CC-JJ-NN-NN-IN-DT-NNS-IN-JJ-NNS-RB-DT-NN-IN-DT-NN-VBZ-RB-JJ-EX-VBZ-DT-JJ-NN-TO-VB-PRP-PRP-JJ-CC-RB-VBZ-TO-VB-DT-NN-IN-NN-WP-VBZ-NN-VBZ-RB-VB-TO-PRP-DT-NNS-IN-NN-JJ-NN-CC-NN-IN-CD-MD-RB-VB-IN-JJ-JJ-NNS-DT-RB-PRP-VBZ-PRP-IN-NN-NN-VBD-IN-PRP-VBG-IN-PRP$-NN-CC-IN-DT-NNS-VBP-PRP-VBN-IN-DT-NNS-NNS-RB-PRP-RB-VB-JJ-IN-RB-DT-NN-WDT-VBD-IN-JJ-CC-VBD-RP-VBG-JJ-IN-PRP$-NN-IN-DT-RBS-JJ-NN-CD-NN-RB-NN
this is surely one of the worst films ever made each scene is painful you will groan at the flimsy attempts at humor the awkward camera work the sexism and racism the ridiculous story line the wooden acting poor joan bennett she is the only one in the movie who is not an embarrassment in all dreadful ,0,DT-VBZ-RB-CD-IN-DT-JJS-NNS-RB-VBD-DT-NN-VBZ-JJ-PRP-MD-VB-IN-DT-NN-NNS-IN-NN-DT-JJ-NN-NN-DT-NN-CC-NN-DT-JJ-NN-NN-DT-NN-VBG-JJ-NN-NN-PRP-VBZ-DT-JJ-NN-IN-DT-NN-WP-VBZ-RB-DT-NN-IN-DT-JJ
this is one of the funnier films i ve seen it had it s crude moments but they were full of charm it s altmanesque screenplay brilliant physical humour and relaxed friendships were a pleasure to watch and a slice of life most of us can relate to and i can say with a measure of honesty that i was afraid for steve carell s nipple i truly was surprisingly this is a good natured unabashed comedy that is essentially about love and the many relationships we may find ourselves in along the way catherine keener was terrific as trish and all of steve carell s friends were flawed but amiable and so much fun the idea that they suspected that carell was a serial killer is a hilarious metaphor for a forty year old virgin but the simple truth was that he wanted to be in love first original charming and very funny highly recommended ,1,DT-VBZ-CD-IN-DT-NN-NNS-VBP-VBP-VBN-PRP-VBD-PRP-JJ-JJ-NNS-CC-PRP-VBD-JJ-IN-NN-PRP-VBZ-JJ-NN-JJ-JJ-NN-CC-JJ-NNS-VBD-DT-NN-TO-VB-CC-DT-NN-IN-NN-JJS-IN-PRP-MD-VB-TO-CC-VB-MD-VB-IN-DT-NN-IN-NN-IN-NN-VBD-JJ-IN-NN-NN-JJ-NN-NN-NN-VBD-RB-DT-VBZ-DT-JJ-JJ-JJ-NN-WDT-VBZ-RB-IN-NN-CC-DT-JJ-NNS-PRP-MD-VB-PRP-IN-IN-DT-NN-NN-NN-VBD-JJ-IN-JJ-CC-DT-IN-NNS-VBP-JJ-NNS-VBD-VBN-CC-JJ-CC-RB-JJ-NN-DT-NN-IN-PRP-VBD-IN-NN-VBD-DT-JJ-NN-VBZ-DT-JJ-NN-IN-DT-JJ-NN-JJ-NN-CC-DT-JJ-NN-VBD-IN-PRP-VBD-TO-VB-IN-NN-RB-JJ-NN-CC-RB-JJ-RB-VBD
carly pope plays jj a newly promoted food critic whose flamboyant overbearing mother moves in with her jj aghast at this turn of events then blackmails restaurant owner alex to entertain her mother in exchange for maybe reviewing his dying restaurant alex predictably falls for the daughter while warming to the mother there are numerous problems with this movie the characters are universally 2 dimensional jj is a self serving hateful character her mother superficial and shallow jj s colleagues at the magazine are bitchy and opportunistic the underlying message of an over 50 woman unable to make it on her own without male assistance is bad bad bad the acting is uniformly dull the script uninspired the films only saving grace is the setting of new york city i would so not recommend this film ,0,RB-NN-VBZ-VBP-DT-RB-VBN-NN-NN-WP$-JJ-VBG-NN-NNS-IN-IN-PRP$-NN-NN-IN-DT-NN-IN-NNS-RB-VBZ-NN-NN-NN-TO-VB-PRP$-NN-IN-NN-IN-RB-VBG-PRP$-VBG-NN-NN-RB-VBZ-IN-DT-NN-IN-VBG-TO-DT-NN-EX-VBP-JJ-NNS-IN-DT-NN-DT-NNS-VBP-RB-CD-JJ-NN-VBZ-DT-NN-VBG-JJ-NN-PRP$-NN-JJ-CC-JJ-NN-NN-NNS-IN-DT-NN-VBP-JJ-CC-JJ-DT-JJ-NN-IN-DT-IN-CD-NN-JJ-TO-VB-PRP-IN-PRP-JJ-IN-JJ-NN-VBZ-JJ-JJ-JJ-DT-NN-VBZ-RB-JJ-DT-NN-VBD-DT-NNS-RB-VBG-NN-VBZ-DT-NN-IN-JJ-NN-NN-NN-MD-RB-RB-VB-DT-NN
this was is an incredible movie with incredible cast music singing story etc it is a tragedy that some arrogant families the gerswhins or premingers can keep it from being available to generation after generation i have wanted to see it again all of my life i just found this site and read why it has not been available shame on these families for their pettiness my wife is from germany and she has never seen the movie neither have my step children or my grandchildren it is very sad that a movie of this depth and quality is not available for them to see where do these families get off making such a conceited self important egotistical condescending decision to prohibit generations from enjoying this film these stars these performances this music release the video and let them world judge and enjoy ,1,DT-VBD-VBZ-DT-JJ-NN-IN-JJ-NN-NN-VBG-NN-NN-PRP-VBZ-DT-NN-IN-DT-JJ-NNS-DT-NNS-CC-NNS-MD-VB-PRP-IN-VBG-JJ-TO-NN-IN-NN-NNS-VBP-VBN-TO-VB-PRP-RB-DT-IN-PRP$-NN-NN-RB-VBN-DT-NN-CC-VB-WRB-PRP-VBZ-RB-VBN-JJ-NN-IN-DT-NNS-IN-PRP$-NN-PRP$-NN-VBZ-IN-NN-CC-PRP-VBZ-RB-VBN-DT-NN-RB-VB-PRP$-NN-NNS-CC-PRP$-NNS-PRP-VBZ-RB-JJ-IN-DT-NN-IN-DT-NN-CC-NN-VBZ-RB-JJ-IN-PRP-TO-VB-WRB-VB-DT-NNS-VBP-IN-VBG-JJ-DT-JJ-NN-JJ-JJ-VBG-NN-TO-VB-NNS-IN-VBG-DT-NN-DT-NNS-DT-NNS-DT-NN-VBZ-DT-NN-CC-VB-PRP-NN-NN-CC-VB
while it s early to say how the series will evolve i can say that the pilot was less than i thought it would be there is still potential for the series however of course when i first saw voyager i thought it had potential too but was sorely disappointed my gut tells me enterprise won t be as bad as voyager however as for the impressions of the pilot the pilot had some good ideas and good themes i liked the introduction the show s opening credits were interesting with the progress of exploration and a fitting theme song scott bakula is excellent in the role of captain where it fell short for me was largely that the story lacked the feel of setting out on a grand adventure the plot of the episode itself was more a generic trek story with the themes of exploration and first step towards space merely subplot and subtext were you to edit out the references to this being the first deep space mission the plot would be hard to differentiate between the eras of enterprise tos or tng the central plot didn t reflect or do justice to the grand theme of the series the plot of launching the first mission would have been grand enough without the action instead of isolated references to the newness of exploration they could have been the story get a little more nostalgic and philosophical about it oh for a tv show that once again would make us think make us feel the excitement of the wind and being on the sea instead of distracting us with a rescue and a plethora of gunplay there was way too much gunplay we had the feeling more that humans were the freshmen in an established school new kids on the block as opposed to venturing into a largely unknown universe sadly the klingons landed on our doorstep instead of us finding them that meeting could have been far more historic and far more sociological just how do two such different societies interact don t just hint about it show it i had to think of it more as trek with an akward crew and limited technology as opposed to the first brave steps into the unknown i wanted to see something newer and fresher the series promises to have a new concept but so far i haven t seen this new great concept i will conclude with reiterating the sentiment that the series has potential there are some interesting characters bakula is wonderful blalock has potential the overall theme is the most interesting since we first saw kirk in a world before apollo 11 if only future episodes can do justice to this grand and wonderful theme we will have a show which will create new legends you shoot an arrow into the air good luck capt archer to the producers take more risks and make us think :),0,IN-PRP-VBZ-JJ-TO-VB-WRB-DT-NN-MD-VB-NN-MD-VB-IN-DT-NN-VBD-JJR-IN-NN-VBD-PRP-MD-VB-EX-VBZ-RB-JJ-IN-DT-NN-RB-IN-NN-WRB-NN-RB-VBD-NN-NN-VBD-PRP-VBD-JJ-RB-CC-VBD-RB-JJ-PRP$-NN-NNS-PRP-VBP-VBD-RB-VB-RB-JJ-IN-NN-RB-IN-IN-DT-NNS-IN-DT-NN-DT-NN-VBD-DT-JJ-NNS-CC-JJ-NNS-VBP-VBD-DT-NN-DT-NN-JJ-VBG-NNS-VBD-VBG-IN-DT-NN-IN-NN-CC-DT-JJ-NN-NN-NN-NN-VBZ-JJ-IN-DT-NN-IN-NN-WRB-PRP-VBD-RB-IN-PRP-VBD-RB-IN-DT-NN-VBD-DT-NN-IN-VBG-RP-IN-DT-JJ-NN-DT-NN-IN-DT-NN-PRP-VBD-RBR-DT-JJ-NN-NN-IN-DT-NNS-IN-NN-CC-JJ-NN-NNS-NN-RB-NN-CC-NN-VBD-PRP-TO-VB-RP-DT-NNS-TO-DT-VBG-DT-JJ-JJ-NN-NN-DT-NN-MD-VB-JJ-TO-VB-IN-DT-NNS-IN-NN-NN-CC-VB-DT-JJ-NN-NN-NN-NN-CC-VB-NN-TO-DT-JJ-NN-IN-DT-NN-DT-NN-IN-VBG-DT-JJ-NN-MD-VB-VBN-JJ-RB-IN-DT-NN-RB-IN-JJ-NNS-TO-DT-NN-IN-NN-PRP-MD-VB-VBN-DT-NN-VB-DT-RB-JJR-JJ-CC-JJ-IN-PRP-VBZ-IN-DT-NN-NN-IN-RB-RB-MD-VB-PRP-VB-VBP-PRP-VB-DT-NN-IN-DT-NN-CC-VBG-IN-DT-NN-RB-IN-VBG-PRP-IN-DT-NN-CC-DT-NN-IN-NN-EX-VBD-NN-RB-JJ-NN-PRP-VBD-DT-NN-JJR-IN-NNS-VBD-DT-NNS-IN-DT-JJ-NN-JJ-NNS-IN-DT-NN-IN-VBN-TO-VBG-IN-DT-RB-JJ-NN-RB-DT-NNS-VBD-IN-PRP$-NN-RB-IN-PRP-VBG-PRP-IN-NN-MD-VB-VBN-RB-RBR-JJ-CC-RB-RBR-JJ-RB-WRB-JJ-CD-JJ-JJ-NNS-VBP-JJ-NN-RB-NN-IN-PRP-VBP-PRP-VB-VBD-TO-VB-IN-PRP-RBR-IN-NN-IN-DT-NN-NN-CC-JJ-NN-IN-VBN-TO-DT-JJ-JJ-NNS-IN-DT-JJ-NN-VBD-TO-VB-NN-JJR-CC-VB-DT-NN-VBZ-TO-VB-DT-JJ-NN-CC-RB-RB-JJ-VBP-VBP-VBN-DT-JJ-JJ-NN-NN-MD-VB-IN-VBG-DT-NN-IN-DT-NN-VBZ-JJ-EX-VBP-DT-JJ-NNS-VBP-VBZ-JJ-NN-VBZ-JJ-DT-JJ-NN-VBZ-DT-RBS-JJ-IN-PRP-RB-VBD-NN-IN-DT-NN-IN-JJ-CD-IN-JJ-NN-NNS-MD-VB-NN-TO-DT-JJ-CC-JJ-NN-PRP-MD-VB-DT-NN-WDT-MD-VB-JJ-NNS-PRP-VBP-DT-NN-IN-DT-NN-JJ-NN-NN-NN-TO-DT-NNS-VBP-JJR-NNS-CC-VB-PRP-VB-:-)
this movie is a picture perfect action drama and thriller every scene has you sucked in i watched this movie and was amazed by how many talented actors were in the movie damian chapa especially was great he played his role perfectly the story was made for these actors the characters make the movie so realistic this movie very simply gets an a plus from me definitely watch this film it compares with scarface but has a more in depth story this movie not only gives you a good picture of the gangster life but it also gives you the characters emotions and at the end you really feel for the main character watch this film ,1,DT-NN-VBZ-DT-NN-JJ-NN-NN-CC-NN-DT-NN-VBZ-PRP-VBN-IN-NN-VBD-DT-NN-CC-VBD-VBN-IN-WRB-JJ-JJ-NNS-VBD-IN-DT-NN-JJ-NN-RB-VBD-JJ-PRP-VBD-PRP$-NN-RB-DT-NN-VBD-VBN-IN-DT-NNS-DT-NNS-VBP-DT-NN-RB-JJ-DT-NN-RB-RB-VBZ-DT-DT-NN-IN-PRP-RB-VBP-DT-NN-PRP-VBZ-IN-NN-CC-VBZ-DT-RBR-IN-JJ-NN-DT-NN-RB-RB-VBZ-PRP-DT-JJ-NN-IN-DT-JJ-NN-CC-PRP-RB-VBZ-PRP-DT-NNS-NNS-CC-IN-DT-NN-PRP-RB-VB-IN-DT-JJ-NN-NN-DT-NN
i was forced to watch this whole series of films as a young child and i was told they were real talk about child abuse i would have been less frightened of dracula or frankenstein this series is only good for people who believe in this ridiculousness and who want to indoctrinate their children into believing the same besides the obvious issues associated with brainwashing and indoctrination there s also the bad acting bad writing and bad special effects they are just all around terrible terrible movies yes believable and horrifying to a kid but i can t imagine a grown up buying into this shlock although i must say that i would be interested in seeing them today as an adult they might have a certain midnight cult movie feel to them ,0,NN-VBD-VBN-TO-VB-DT-JJ-NN-IN-NNS-IN-DT-JJ-NN-CC-NN-VBD-VBN-PRP-VBD-JJ-NN-IN-NN-NN-NN-MD-VB-VBN-RBR-JJ-IN-NN-CC-VB-DT-NN-VBZ-RB-JJ-IN-NNS-WP-VBP-IN-DT-NN-CC-WP-VBP-TO-VB-PRP$-NNS-IN-VBG-DT-JJ-IN-DT-JJ-NNS-VBN-IN-NN-CC-NN-RB-VBZ-RB-DT-JJ-VBG-JJ-NN-CC-JJ-JJ-NNS-PRP-VBP-RB-DT-RB-JJ-JJ-NNS-VBP-JJ-CC-VBG-TO-DT-NN-CC-NN-MD-VB-VB-DT-NN-RP-VBG-IN-DT-NN-IN-NN-MD-VB-IN-NN-MD-VB-JJ-IN-VBG-PRP-NN-IN-DT-NN-PRP-MD-VB-DT-JJ-NN-NN-NN-NN-TO-PRP
bad bad bad those three lines sum up this crappy little film that can only attract idiot children and their parents to the cinema and its 1 movie in america what is this country thinking mike myers looking more like micheal jackson some chineese lady that falls asleep within 3 minutes a lame plot with dirty jokes it s grotesuque and awful when green eggs and ham comes out in 2005 i ll be so happy not eddie murphy and tracy morgan will probably play two hipsters trying to find the lost green eggs and ham they ll try to chase sam i am and that mean guy who are running away with it i hope they don t ruin the classic book don t waste time and money by seeing this ,0,JJ-JJ-JJ-DT-CD-NNS-VBD-RP-DT-JJ-JJ-NN-WDT-MD-RB-VB-JJ-NNS-CC-PRP$-NNS-TO-DT-NN-CC-PRP$-CD-NN-IN-NN-WP-VBZ-DT-NN-VBG-JJ-NNS-VBG-RBR-IN-NN-NN-DT-JJ-NN-WDT-VBZ-RB-IN-CD-NNS-DT-NN-NN-IN-JJ-NNS-PRP-VBD-NN-CC-JJ-WRB-JJ-NNS-CC-NN-VBZ-RP-IN-CD-NN-VBP-VB-RB-JJ-RB-JJ-NN-CC-NN-NNS-MD-RB-VB-CD-NNS-VBG-TO-VB-DT-NN-JJ-NNS-CC-NN-PRP-VBP-VB-TO-VB-NN-NN-VBP-CC-IN-JJ-NN-WP-VBP-VBG-RB-IN-PRP-VBZ-VBP-PRP-VBP-JJ-VBP-DT-JJ-NN-NN-JJ-NN-NN-CC-NN-IN-VBG-DT
i know a lot of people like this show and i apologise to people who think this show is awesome but it is the worst show ever created sure i m sure i would be a big fan of this show if jeremy clarkson wasn t on it i mean i think that testing out cars and doing things like seeing whether a car can beat a aeroplane is awesome but jeremy clarkson is just pathetic here are the reasons i hate this man he thinks it s cool to trick speed cameras that measure your average speed by taking measuring your distance and time by driving 200mph down the road and then resting for two hours he clearly thinks that he is better than richard hammond and james may he s got my best friend saying pathetic things he screams at kids just for taking a picture of him i m sorry top gear but jeremy clarkson is a freak ,0,NN-VBP-DT-NN-IN-NNS-IN-DT-NN-CC-JJ-NN-TO-NNS-WP-VBP-DT-NN-VBZ-JJ-CC-PRP-VBZ-DT-JJS-NN-RB-VBD-JJ-JJ-NN-NN-NN-MD-VB-DT-JJ-NN-IN-DT-NN-IN-JJ-NN-NN-NN-IN-PRP-JJ-VBP-JJ-VBP-IN-VBG-RP-NNS-CC-VBG-NNS-IN-VBG-IN-DT-NN-MD-VB-DT-NN-VBZ-JJ-CC-JJ-NN-VBZ-RB-JJ-RB-VBP-DT-NNS-VBP-VBP-DT-NN-PRP-VBZ-PRP-JJ-JJ-TO-VB-NN-NNS-IN-NN-PRP$-JJ-NN-IN-VBG-VBG-PRP$-NN-CC-NN-IN-VBG-CD-IN-DT-NN-CC-RB-VBG-IN-CD-NNS-PRP-RB-VBZ-IN-PRP-VBZ-JJR-IN-JJ-NN-CC-NNS-MD-PRP-VB-VBD-PRP$-JJS-NN-VBG-JJ-NNS-PRP-VBZ-IN-NNS-RB-IN-VBG-DT-NN-IN-PRP-VBP-JJ-NN-JJ-NN-CC-NN-NN-VBZ-DT-NN
growing up in nyc in the late 80 s early 90 s club scene i can personally say this is one of the most important documentaries made in covering that place in this time period no madonna did not come up with the idea of voguing but this is where she got it from instead of taking out violence on each other or in bitchy cat fights voguing allowed people to fight within the confines of everything short of touching each other which would warrant an automatic disqualification seeing these kind of extraordinarily talented well orchestrated throw downs in the clubs was nothing short of spectacular and all the big names from back in the day are here pepper la beija paris duprée xtragavaganza etc all commemorated in the likes of such period pieces as malcom mclaren s song deep in vogue it didn t matter who you were or where you were from because when you walked through those doors into this magic kingdom of sorts you became part of something bigger than yourself you were important and most importantly the creation of your own moves and imagination and anybody from anywhere could become king or queen as the case may have been the words and wit were just as sharp as the moves on the floor all of the tension excitement and magic of that very urban nyc energy is captured in this film brilliant please release on dvd for the world to see thank you ,1,VBG-RP-IN-NN-IN-DT-JJ-CD-VBD-JJ-CD-NN-NN-NN-NN-MD-RB-VB-DT-VBZ-CD-IN-DT-RBS-JJ-NNS-VBN-IN-VBG-DT-NN-IN-DT-NN-NN-DT-NN-VBD-RB-VB-RP-IN-DT-NN-IN-VBG-CC-DT-VBZ-WRB-PRP-VBD-PRP-IN-RB-IN-VBG-RP-NN-IN-DT-JJ-CC-IN-JJ-NN-NNS-VBG-VBN-NNS-TO-VB-IN-DT-NNS-IN-NN-JJ-IN-VBG-DT-JJ-WDT-MD-VB-DT-JJ-NN-VBG-DT-NN-IN-RB-VBN-RB-VBN-NN-NNS-IN-DT-NN-VBD-NN-JJ-IN-JJ-CC-PDT-DT-JJ-NNS-IN-RB-IN-DT-NN-VBP-RB-JJ-NN-NN-NN-NN-NNP-FW-DT-VBN-IN-DT-NNS-IN-JJ-NN-NNS-IN-NN-NN-NN-NN-RB-IN-NN-PRP-VBZ-JJ-NN-WP-PRP-VBD-CC-WRB-PRP-VBD-IN-IN-WRB-PRP-VBD-IN-DT-NNS-IN-DT-JJ-NN-IN-NNS-PRP-VBD-NN-IN-NN-JJR-IN-PRP-PRP-VBD-JJ-CC-JJS-RB-DT-NN-IN-PRP$-JJ-NNS-CC-NN-CC-NN-IN-RB-MD-VB-NN-CC-NN-IN-DT-NN-MD-VB-VBN-DT-NNS-CC-NN-VBD-RB-RB-JJ-IN-DT-NNS-IN-DT-NN-DT-IN-DT-NN-NN-CC-NN-IN-DT-RB-JJ-NN-NN-VBZ-VBN-IN-DT-NN-JJ-NN-NN-IN-NN-IN-DT-NN-TO-VB-NN-PRP
nicole finn madonna is just being released from prison although she is ordered to go by bus to philadelphia she wants to stick around the place she was arrested this is because she claims she has information that would clear her record louden griffin dunne is assigned to escort her to the bus by his future father in law louden will be driving around the city anyway in his future mother in law s rolls royce picking up the wedding ring and a rare big big cat for an eccentric collector nicki however starts the ensuing mayhem as soon as she jumps in the rolls to take over the driving between big cats taxi drivers hit men bridesmaids and a wedding cake with guns lawyer louden knows he s not in kansas anymore is there a way out of the madness this film is a wild trip down comedy avenue madonna and dunneare perfect foils to each other making their connection uproarious as they play out their roles as an ex con and an uptight button down lawyer respectively the script is laudable in it s ability to send the viewer into fits of hysteria as one implausible scene gives way to the next one and the next everything secondary from the supporting actors to the scenery to the costumes are also quite nice if you know someone who is in need of a jolt of joy rent this movie for them you will both be cheerio pronto ,1,JJ-NN-NN-VBZ-RB-VBG-VBN-IN-NN-IN-PRP-VBZ-VBN-TO-VB-IN-NN-TO-VB-PRP-VBZ-TO-VB-RP-DT-NN-PRP-VBD-VBN-DT-VBZ-IN-PRP-VBZ-PRP-VBZ-NN-WDT-MD-VB-PRP$-NN-NN-NN-NN-VBZ-VBN-TO-VB-PRP-TO-DT-NN-IN-PRP$-NN-NN-IN-NN-NN-MD-VB-VBG-IN-DT-NN-RB-IN-PRP$-NN-NN-IN-NN-NN-NNS-VBP-VBG-RP-DT-NN-NN-CC-DT-JJ-JJ-JJ-NN-IN-DT-JJ-NN-NN-RB-VBZ-DT-VBG-NN-RB-RB-IN-PRP-VBZ-IN-DT-NNS-TO-VB-RP-DT-NN-IN-JJ-NNS-VBP-NNS-VBP-NNS-NNS-CC-DT-NN-NN-IN-NNS-NN-NN-VBZ-PRP-VBZ-RB-IN-NN-RB-VBZ-EX-DT-NN-IN-IN-DT-NN-DT-NN-VBZ-DT-JJ-NN-RP-NN-NN-NN-CC-NN-NN-VBZ-TO-DT-JJ-VBG-PRP$-NN-JJ-IN-PRP-VBP-RP-PRP$-NNS-IN-DT-NN-NN-CC-DT-JJ-NN-RP-NN-RB-DT-NN-VBZ-JJ-IN-PRP-VBZ-NN-TO-VB-DT-NN-IN-NNS-IN-NN-IN-CD-JJ-NN-VBZ-NN-TO-DT-JJ-NN-CC-DT-JJ-NN-JJ-IN-DT-VBG-NNS-TO-DT-NN-TO-DT-NNS-VBP-RB-RB-JJ-IN-PRP-VBP-NN-WP-VBZ-IN-NN-IN-DT-NN-IN-NN-NN-DT-NN-IN-PRP-PRP-MD-DT-VB-VBN-IN
boring cliched and predictable the only original bit was the brighton location for gangsters it is certainly no lock stock etc hannah was likeable in sliding doors in circus i developed no empathy with his character and couldn t give a toss what happened to either him or his girlfriend although this movie was so cliched and predictable the ending was no surprise i was so uninterested i didn t even care why the movie was given the name circus booooring don t visit this big top ,0,VBG-VBN-CC-VB-DT-JJ-JJ-NN-VBD-DT-NN-NN-IN-NNS-PRP-VBZ-RB-DT-NN-NN-FW-NN-VBD-JJ-IN-VBG-NNS-IN-NN-NN-VBD-DT-NN-IN-PRP$-NN-CC-NN-NNS-VBP-DT-NN-WP-VBD-TO-DT-PRP-CC-PRP$-NN-IN-DT-NN-VBD-RB-JJ-CC-JJ-DT-VBG-VBD-DT-NN-NN-VBD-RB-JJ-NN-VBP-NN-RB-VB-WRB-DT-NN-VBD-VBN-DT-NN-NN-VBG-JJ-JJ-NN-DT-JJ-NN
yokai monsters spook warfare yokai daisenso 2005 a movie about yokai or traditional japanese monsters of folklore it is alternatively known as big monster war or as ghosts on parade the yokai of the first installment include the teapot freak kappa water imp a living brella a woman whose sheeks can grow extremely gigantic a woman with a second face on the back of her head a dwarf priest with an enormous gourd like wrist so on these sorts of whimsical monsters derive not only from fairy lore but from a type of summer entertainment of the tokugawa era comparable to today s halloween haunted houses or the freak shows of yesteryear but with exclusively phony freaks ghosts goldfish monsters dancing one headed umbrellas were trumped up to create chills during the hot summers the fatcheek woman such were recreated by tricks or illusions based on monsters depicted in medieval scrolls if their design for the movie is a bit simple hoky this makes them all the more representative of what historically was recreated for summer chills these rather endearing monsters have to face off destroy an ancient babylonian vampire demon who has come to japan disguised himself as a samurai lord despite that some of the japanese apparitions are a bit goofy too many of the costumes scarsely more than masks without even moving lips as they speak it is all played very poker faced is very charming it has some beautiful cinematography much as would be provided in a cgi film of the same decade viewed in the right mood or with the right friends it is exciting moving touching yoshiyuki kuroda also directed the famed lone wolf cub white heaven hell 1974 and was the special fx director for the excellent daimajin trilogy the yokai monsters series is not the equal of majin at its best but the yokai are nevertheless great fun the first miike movie which is the most child oriented of his family films with the gozu izoo consecutively more serious though none too severe for young viewers ,1,NN-NNS-VBP-JJ-CD-NN-CD-DT-NN-IN-NN-CC-JJ-JJ-NNS-IN-NN-PRP-VBZ-RB-VBN-IN-JJ-NN-NN-CC-IN-NNS-IN-IN-DT-NN-IN-DT-JJ-NN-VBP-DT-NN-NN-JJ-NN-VB-DT-NN-NN-DT-NN-WP$-NN-MD-VB-RB-JJ-DT-NN-IN-DT-JJ-NN-IN-DT-NN-IN-PRP$-NN-DT-NN-NN-IN-DT-JJ-NN-IN-NN-RB-IN-DT-NNS-IN-JJ-NNS-VBP-RB-RB-IN-VBN-NN-CC-IN-DT-NN-IN-NN-NN-IN-DT-NN-NN-NN-TO-NN-VB-NN-VBN-NNS-CC-DT-NN-NNS-IN-JJ-CC-IN-RB-JJ-NNS-NNS-JJ-NNS-VBG-CD-VBN-NNS-VBD-VBN-RP-TO-VB-NNS-IN-DT-JJ-NNS-DT-JJ-NN-JJ-VBD-VBN-IN-NNS-CC-NNS-VBN-IN-NNS-VBN-IN-NN-NNS-IN-PRP$-NN-IN-DT-NN-VBZ-DT-RB-JJ-NN-DT-VBZ-PRP-PDT-DT-RBR-NN-IN-WP-RB-VBD-VBN-IN-NN-NNS-DT-RB-VBG-NNS-VBP-TO-VB-RP-VB-DT-JJ-JJ-NN-NN-WP-VBZ-VBN-TO-VB-JJ-PRP-IN-DT-NN-NN-IN-DT-DT-IN-DT-JJ-NNS-VBP-DT-NN-JJ-RB-JJ-IN-DT-NNS-RB-RBR-IN-NNS-IN-RB-VBG-NNS-IN-PRP-VBP-PRP-VBZ-DT-JJ-RB-NN-VBD-VBZ-RB-VBG-PRP-VBZ-DT-JJ-NN-JJ-IN-MD-VB-VBN-IN-DT-NN-NN-IN-DT-JJ-NN-VBN-IN-DT-JJ-NN-CC-IN-DT-JJ-NNS-PRP-VBZ-VBG-VBG-VBG-NN-NN-RB-VBD-DT-JJ-NN-NN-VBZ-JJ-RB-NN-CD-CC-VBD-DT-JJ-NN-NN-IN-DT-JJ-NN-NN-DT-NN-NNS-NN-VBZ-RB-DT-JJ-IN-NN-IN-PRP$-JJS-CC-DT-NN-VBP-RB-JJ-NN-DT-JJ-NN-NN-WDT-VBZ-DT-RBS-JJ-VBN-IN-PRP$-NN-NNS-IN-DT-NN-NN-RB-RBR-JJ-IN-NN-RB-JJ-IN-JJ-NNS
